,x1,x1_s,x2,x3,x3_s,x4,y
959,61706.5778,0.228731977,1,96,1.424047583,1,0
960,99493.82783,1.005385501,0,94,1.253313452,1,1
961,9000.206087,-0.854559063,0,81,0.143541598,0,1
962,16621.55499,-0.697915023,0,67,-1.051597322,1,0
963,23252.22995,-0.561632624,1,71,-0.710129059,1,1
964,15670.15493,-0.717469455,0,93,1.167946386,0,1
965,102484.2876,1.066849384,0,66,-1.136964387,1,0
966,43257.86093,-0.150450445,0,83,0.314275729,1,0
967,98818.49689,0.991505207,0,88,0.741111057,1,0
968,69714.46867,0.393320738,1,92,1.08257932,1,0
969,832.696096,-1.022428527,1,68,-0.966230256,1,0
970,80278.19488,0.610440406,1,94,1.253313452,1,0
971,16010.09178,-0.710482623,1,87,0.655743992,0,1
972,717.9038133,-1.02478789,1,94,1.253313452,1,1
973,9861.236927,-0.836862018,0,79,-0.027192534,0,1
974,89914.4167,0.808496778,1,69,-0.88086319,1,0
975,80040.07758,0.605546304,0,73,-0.539394928,1,0
976,44331.7571,-0.128378311,1,93,1.167946386,1,0
977,120948.2018,1.446344161,1,67,-1.051597322,1,0
978,57516.04074,0.142602518,1,72,-0.624761993,1,0
979,24391.37443,-0.538219421,0,84,0.399642795,0,1
980,148768.4317,2.01814231,1,68,-0.966230256,1,1
981,95088.86756,0.914848933,1,80,0.058174532,1,0
982,94875.67832,0.910467186,0,61,-1.563799716,1,0
983,71543.99277,0.430923536,1,72,-0.624761993,1,1
984,12085.91787,-0.791137434,1,85,0.48500986,1,1
985,58868.46594,0.170399349,0,84,0.399642795,0,0
986,41376.83906,-0.189111694,0,96,1.424047583,0,0
987,94195.06108,0.896478241,1,60,-1.649166781,1,0
988,79477.75833,0.593988776,1,78,-0.112559599,0,0
989,77892.69052,0.561410366,0,61,-1.563799716,1,0
990,91527.24891,0.841645838,0,77,-0.197926665,1,0
991,57098.97149,0.13403036,1,63,-1.393065584,0,0
992,24806.0402,-0.529696662,1,72,-0.624761993,0,0
993,7828.736084,-0.878636663,0,90,0.911845189,1,0
994,33710.96847,-0.346670802,1,82,0.228908663,1,0
995,24700.0406,-0.531875305,1,65,-1.222331453,0,0
996,48050.89929,-0.051937584,0,78,-0.112559599,0,0
997,134652.3755,1.728010459,0,87,0.655743992,1,1
998,9078.91104,-0.852941414,0,71,-0.710129059,1,1
999,87002.70815,0.748651494,0,62,-1.47843265,0,0
1000,27612.55095,-0.472013542,1,98,1.594781714,1,1
1001,42090.23751,-0.174448986,0,89,0.826478123,1,0
1002,43668.61172,-0.142008152,1,93,1.167946386,1,0
1003,18087.35016,-0.667788063,1,77,-0.197926665,0,1
1004,118513.6746,1.396306539,1,84,0.399642795,1,0
1005,73047.12515,0.4618179,0,71,-0.710129059,1,0
1006,39431.42057,-0.229096507,1,65,-1.222331453,1,0
1007,100140.0783,1.018668094,1,65,-1.222331453,1,0
1008,16878.8254,-0.692627261,1,89,0.826478123,1,0
1009,25000.62985,-0.525697198,0,80,0.058174532,0,1
1010,53565.29864,0.061401643,1,62,-1.47843265,0,0
1011,166035.8854,2.373045849,1,91,0.997212255,1,1
1012,64778.98587,0.29188017,0,91,0.997212255,1,1
1013,86999.65523,0.748588746,1,59,-1.734533847,0,0
1014,24541.01318,-0.535143847,1,93,1.167946386,1,1
1015,53526.47784,0.060603747,0,91,0.997212255,1,1
1016,1679.792551,-1.005017881,1,73,-0.539394928,1,1
1017,37981.86579,-0.258889673,0,97,1.509414649,1,0
1018,1426.831855,-1.010217063,0,61,-1.563799716,0,1
1019,47898.62134,-0.055067401,1,86,0.570376926,1,0
1020,48197.97007,-0.04891479,1,92,1.08257932,1,0
1021,41670.74055,-0.183071042,1,67,-1.051597322,0,0
1022,30538.73514,-0.411870736,0,64,-1.307698519,0,0
1023,64695.73481,0.290169084,0,87,0.655743992,1,0
1024,61271.59628,0.219791661,1,75,-0.368660796,0,0
1025,4601.792556,-0.944961073,0,73,-0.539394928,1,1
1026,13118.71954,-0.769909929,1,89,0.826478123,1,1
1027,39525.85999,-0.227155463,0,71,-0.710129059,0,0
1028,42369.67363,-0.168705645,1,88,0.741111057,1,1
1029,45116.53459,-0.112248527,0,61,-1.563799716,0,0
1030,4550.922888,-0.946006614,0,99,1.68014878,0,1
1031,15625.28406,-0.718391701,1,76,-0.283293731,0,1
1032,19836.64143,-0.631834316,1,77,-0.197926665,1,1
1033,45337.62736,-0.107704336,0,90,0.911845189,0,0
1034,21.03724167,-1.039110813,1,62,-1.47843265,1,1
1035,45416.44659,-0.106084339,1,66,-1.136964387,1,0
1036,4789.105606,-0.941111168,0,73,-0.539394928,1,1
1037,3709.555045,-0.963299518,1,65,-1.222331453,1,1
1038,66714.51428,0.331661708,1,94,1.253313452,0,0
1039,25704.47314,-0.51123088,0,63,-1.393065584,1,1
1040,14436.15034,-0.742832349,0,94,1.253313452,1,1
1041,19564.40222,-0.637429736,0,64,-1.307698519,1,1
1042,103065.8701,1.078802837,0,92,1.08257932,1,0
1043,32156.6208,-0.37861781,0,83,0.314275729,0,0
1044,40956.51973,-0.197750652,0,68,-0.966230256,0,1
1045,17617.39894,-0.677447121,1,60,-1.649166781,1,0
1046,115501.1254,1.334388646,0,98,1.594781714,1,0
1047,33843.89121,-0.343938798,0,69,-0.88086319,1,0
1048,103346.9507,1.084579978,0,96,1.424047583,0,0
1049,9237.563307,-0.849680583,1,96,1.424047583,1,1
1050,4197.84158,-0.953263608,0,79,-0.027192534,0,1
1051,40923.34869,-0.198432427,1,78,-0.112559599,1,0
1052,6200.744957,-0.912097289,0,91,0.997212255,0,1
1053,1789.106979,-1.002771106,0,94,1.253313452,1,1
1054,25213.46188,-0.521322793,0,62,-1.47843265,1,1
1055,5513.474577,-0.926222979,1,95,1.338680517,1,1
1056,81718.7272,0.640048131,0,98,1.594781714,1,0
1057,17272.84917,-0.684528764,1,89,0.826478123,1,1
1058,115747.6745,1.339456047,1,92,1.08257932,1,0
1059,33229.07577,-0.356575298,0,76,-0.283293731,1,0
1060,22929.23185,-0.568271308,1,96,1.424047583,1,1
1061,35598.62595,-0.307873169,1,74,-0.454027862,1,1
1062,13952.43148,-0.752774379,0,72,-0.624761993,1,0
1063,13033.74714,-0.771656394,0,66,-1.136964387,1,1
1064,65688.90819,0.310582096,0,73,-0.539394928,1,0
1065,65048.23444,0.297414122,0,96,1.424047583,1,1
1066,269454.8749,4.498649661,1,83,0.314275729,1,1
1067,19123.18596,-0.646498196,1,67,-1.051597322,0,1
1068,114086.8227,1.305320026,0,98,1.594781714,0,1
1069,27960.42787,-0.464863515,0,67,-1.051597322,1,1
1070,6264.140573,-0.910794299,1,74,-0.454027862,1,0
1071,20801.62801,-0.612000636,1,96,1.424047583,1,1
1072,57308.16042,0.138329887,0,75,-0.368660796,1,0
1073,26319.47896,-0.498590467,1,91,0.997212255,0,0
1074,3171.75573,-0.974353081,0,90,0.911845189,0,1
1075,160403.1324,2.257274063,1,72,-0.624761993,1,1
1076,191576.0319,2.897980708,1,67,-1.051597322,1,1
1077,6226.674211,-0.911564357,1,88,0.741111057,0,1
1078,98119.60011,0.977140556,1,63,-1.393065584,1,1
1079,15027.04982,-0.730687402,1,66,-1.136964387,1,1
1080,45767.84976,-0.098861836,0,75,-0.368660796,1,0
1081,178001.1642,2.618972079,1,83,0.314275729,1,1
1082,101579.7798,1.048258745,0,95,1.338680517,1,0
1083,57331.83152,0.138816407,0,93,1.167946386,0,0
1084,29052.63428,-0.442415045,0,93,1.167946386,0,0
1085,49084.75665,-0.03068838,1,97,1.509414649,1,0
1086,101095.8073,1.038311501,0,89,0.826478123,1,0
1087,19024.08842,-0.648534979,1,94,1.253313452,0,1
1088,3374.176446,-0.970192662,1,82,0.228908663,1,1
1089,57118.13089,0.134424149,0,61,-1.563799716,0,1
1090,31.7356782,-1.038890924,1,69,-0.88086319,1,1
1091,99679.51914,1.009202074,0,79,-0.027192534,1,0
1092,3804.053343,-0.961357264,1,88,0.741111057,1,1
1093,22711.4608,-0.572747227,0,90,0.911845189,1,1
1094,839.0937882,-1.022297033,0,80,0.058174532,0,1
1095,21817.09078,-0.591129502,1,92,1.08257932,1,1
1096,23724.10458,-0.551934033,1,99,1.68014878,0,0
1097,55488.47765,0.100929361,1,96,1.424047583,1,0
1098,3429.030324,-0.969065233,1,78,-0.112559599,1,1
1099,58421.90119,0.16122096,0,64,-1.307698519,0,0
1100,9079.243445,-0.852934582,1,62,-1.47843265,1,0
1101,11556.6826,-0.802014977,1,61,-1.563799716,0,0
1102,34.28185199,-1.038838592,0,64,-1.307698519,1,1
1103,58843.11434,0.16987829,0,73,-0.539394928,1,1
1104,5649.422342,-0.9234288,1,81,0.143541598,0,1
1105,62841.64442,0.252061366,0,88,0.741111057,0,1
1106,48216.80365,-0.048527698,1,65,-1.222331453,1,1
1107,34541.38401,-0.329603004,1,79,-0.027192534,0,1
1108,27539.26707,-0.473519769,0,64,-1.307698519,1,1
1109,18878.64114,-0.651524404,1,74,-0.454027862,1,1
1110,180849.5889,2.677516671,0,81,0.143541598,0,1
1111,21310.37822,-0.601544129,1,79,-0.027192534,1,0
1112,18614.29464,-0.656957603,1,98,1.594781714,1,1
1113,33976.28579,-0.34121765,1,100,1.765515846,0,0
1114,1510.250954,-1.008502524,1,84,0.399642795,1,1
1115,19264.81532,-0.643587242,0,89,0.826478123,1,0
1116,22360.12225,-0.579968401,0,70,-0.795496125,0,1
1117,14813.09372,-0.73508491,1,64,-1.307698519,1,0
1118,34543.28233,-0.329563987,0,86,0.570376926,0,0
1119,77399.91555,0.551282203,0,95,1.338680517,0,1
1120,57593.29474,0.144190345,0,67,-1.051597322,0,0
1121,18502.14051,-0.659262743,1,65,-1.222331453,1,0
1122,63468.93501,0.264954272,1,79,-0.027192534,1,0
1123,20099.4757,-0.626432198,0,97,1.509414649,1,1
1124,3076.935597,-0.976301949,1,82,0.228908663,1,1
1125,99038.92986,0.996035836,1,60,-1.649166781,1,0
1126,37334.98798,-0.272185161,0,93,1.167946386,1,1
1127,45102.57426,-0.112535458,0,64,-1.307698519,1,1
1128,31783.54071,-0.386285846,1,73,-0.539394928,1,0
1129,65671.1699,0.310217515,1,65,-1.222331453,1,0
1130,20032.27966,-0.6278133,0,72,-0.624761993,1,1
1131,12117.46333,-0.79048907,0,69,-0.88086319,0,0
1132,44326.31619,-0.12849014,1,72,-0.624761993,1,0
1133,3384.395215,-0.969982633,0,67,-1.051597322,1,1
1134,4194.833056,-0.953325443,0,98,1.594781714,1,1
1135,95270.87984,0.91858989,0,84,0.399642795,0,1
1136,40203.80345,-0.213221473,0,62,-1.47843265,0,0
1137,41533.64304,-0.185888851,1,75,-0.368660796,1,1
1138,122907.9858,1.486624234,0,68,-0.966230256,0,1
1139,14203.9451,-0.747604938,1,74,-0.454027862,0,0
1140,66501.88355,0.327291441,1,99,1.68014878,1,0
1141,9892.660648,-0.836216156,1,92,1.08257932,1,0
1142,17118.43729,-0.687702441,0,99,1.68014878,0,0
1143,14523.47087,-0.741037622,0,66,-1.136964387,0,1
1144,82469.60882,0.655481243,1,72,-0.624761993,0,1
1145,57951.88392,0.151560543,0,80,0.058174532,1,0
1146,8179.363156,-0.871430112,1,89,0.826478123,1,1
1147,11886.89645,-0.795227986,1,98,1.594781714,1,1
1148,42253.03433,-0.17110297,1,70,-0.795496125,1,0
1149,33987.39947,-0.340989226,1,96,1.424047583,1,0
1150,3638.842469,-0.964752896,0,75,-0.368660796,0,1
1151,191704.579,2.900622778,1,85,0.48500986,1,1
1152,20458.34162,-0.619056311,1,94,1.253313452,0,1
1153,30809.25711,-0.40631061,0,97,1.509414649,1,1
1154,1620.372781,-1.006239154,0,70,-0.795496125,1,1
1155,35862.4327,-0.302451064,1,89,0.826478123,1,1
1156,51603.92835,0.021088967,1,65,-1.222331453,1,0
1157,110846.2262,1.238715002,0,89,0.826478123,0,0
1158,6139.181508,-0.913362623,0,95,1.338680517,0,1
1159,195863.8581,2.986109783,0,98,1.594781714,1,1
1160,123147.8651,1.49155455,0,73,-0.539394928,0,1
1161,104210.7186,1.102333277,1,62,-1.47843265,0,0
1162,6158.233971,-0.912971031,1,91,0.997212255,1,1
1163,18895.29387,-0.651182135,0,73,-0.539394928,1,1
1164,15276.92261,-0.725551686,1,83,0.314275729,1,0
1165,13163.14144,-0.768996911,1,69,-0.88086319,1,1
1166,38477.31463,-0.248706553,0,83,0.314275729,0,1
1167,24097.64098,-0.544256619,1,95,1.338680517,1,0
1168,21640.79196,-0.594753029,1,88,0.741111057,1,0
1169,270439.4989,4.518886956,0,83,0.314275729,0,1
1170,15099.61921,-0.729195859,1,79,-0.027192534,0,0
1171,78382.65197,0.571480702,0,69,-0.88086319,1,0
1172,62996.42804,0.255242684,1,97,1.509414649,1,1
1173,41081.80459,-0.195175632,1,75,-0.368660796,1,0
1174,66858.16142,0.334614135,1,74,-0.454027862,1,0
1175,33033.76592,-0.360589564,1,85,0.48500986,1,0
1176,50804.99812,0.004668297,0,85,0.48500986,0,0
1177,24386.96453,-0.538310059,1,72,-0.624761993,1,1
1178,89769.12964,0.805510646,1,98,1.594781714,0,0
1179,107453.4007,1.168981167,0,76,-0.283293731,1,0
1180,44473.64497,-0.125462044,0,74,-0.454027862,1,0
1181,2478.562643,-0.988600501,1,97,1.509414649,1,1
1182,26193.66369,-0.501176389,1,62,-1.47843265,0,0
1183,42457.87033,-0.16689291,0,72,-0.624761993,1,0
1184,53777.6248,0.065765651,0,94,1.253313452,1,0
1185,34894.54917,-0.322344286,0,80,0.058174532,0,1
1186,65397.23831,0.304587311,1,73,-0.539394928,1,0
1187,159663.6563,2.242075372,1,63,-1.393065584,0,1
1188,84942.55943,0.706308593,1,89,0.826478123,0,0
1189,26793.6716,-0.488844233,1,78,-0.112559599,0,0
1190,5256.937374,-0.93149567,0,94,1.253313452,1,1
1191,44008.11046,-0.135030325,0,71,-0.710129059,0,0
1192,7309.565062,-0.889307352,0,87,0.655743992,1,1
1193,75931.15782,0.521094353,0,63,-1.393065584,0,0
1194,7265.506219,-0.890212908,1,93,1.167946386,1,1
1195,13215.71969,-0.767916253,0,88,0.741111057,0,1
1196,6831.681783,-0.899129441,1,60,-1.649166781,1,0
1197,60551.97933,0.205001142,0,71,-0.710129059,0,0
1198,35965.65108,-0.300329584,1,77,-0.197926665,0,1
1199,23438.60478,-0.557802002,1,95,1.338680517,1,0
1200,58624.91405,0.165393549,1,68,-0.966230256,0,0
1201,10039.86781,-0.83319056,1,83,0.314275729,0,1
1202,80232.10195,0.609493043,0,85,0.48500986,0,0
1203,79954.69994,0.60379151,0,80,0.058174532,1,0
1204,32224.26663,-0.377227464,1,62,-1.47843265,1,0
1205,16740.9458,-0.695461145,0,79,-0.027192534,0,1
1206,11333.28502,-0.80660654,0,82,0.228908663,1,1
1207,41152.8422,-0.193715573,1,97,1.509414649,1,0
1208,163408.6218,2.319046853,1,89,0.826478123,0,1
1209,65186.96872,0.300265573,1,80,0.058174532,1,0
1210,29090.22921,-0.441642345,1,96,1.424047583,1,1
1211,274472.1436,4.6017712,0,70,-0.795496125,0,1
1212,88730.56126,0.784164615,1,67,-1.051597322,1,0
1213,1799.437597,-1.002558777,1,76,-0.283293731,1,1
1214,43695.50231,-0.141455461,1,69,-0.88086319,0,0
1215,102792.1075,1.073176106,0,79,-0.027192534,1,0
1216,75581.42684,0.513906219,1,98,1.594781714,1,0
1217,4928.959883,-0.938236698,1,63,-1.393065584,1,1
1218,67683.01548,0.351567626,1,82,0.228908663,1,0
1219,56748.18861,0.126820606,1,86,0.570376926,0,0
1220,20185.65715,-0.624660883,0,97,1.509414649,1,1
1221,18534.41398,-0.658599416,1,78,-0.112559599,1,1
1222,16846.34895,-0.69329476,1,85,0.48500986,1,0
1223,75246.43326,0.507020988,1,71,-0.710129059,0,0
1224,48167.39303,-0.04954325,1,69,-0.88086319,0,0
1225,748.0575893,-1.024168129,0,79,-0.027192534,1,1
1226,73834.01712,0.477991144,1,88,0.741111057,1,0
1227,20000.37462,-0.628469055,1,86,0.570376926,1,0
1228,99846.74751,1.012639173,1,69,-0.88086319,1,0
1229,63159.30662,0.25859038,0,98,1.594781714,1,1
1230,40933.26456,-0.198228623,0,73,-0.539394928,0,0
1231,107807.5953,1.176261042,1,67,-1.051597322,1,0
1232,42525.18494,-0.165509371,1,91,0.997212255,1,1
1233,143234.423,1.904400045,0,65,-1.222331453,1,0
1234,22226.30237,-0.582718844,1,67,-1.051597322,1,0
1235,103800.6625,1.093905262,0,74,-0.454027862,1,0
1236,24038.7675,-0.545466665,1,90,0.911845189,1,0
1237,33678.07749,-0.347346821,1,83,0.314275729,0,1
1238,2506.604339,-0.988024151,0,67,-1.051597322,1,1
1239,21169.33812,-0.604442971,1,72,-0.624761993,1,1
1240,100672.199,1.029604944,1,90,0.911845189,0,0
1241,9778.957096,-0.838553142,0,94,1.253313452,1,1
1242,1124.55592,-1.016429838,1,81,0.143541598,1,1
1243,38879.63174,-0.2404376,1,82,0.228908663,1,0
1244,27979.4693,-0.464472151,1,99,1.68014878,1,0
1245,46119.03373,-0.091643839,0,80,0.058174532,0,0
1246,55694.32452,0.105160198,0,76,-0.283293731,1,0
1247,41152.92032,-0.193713968,0,67,-1.051597322,1,1
1248,49164.9487,-0.029040167,1,62,-1.47843265,1,0
1249,40296.21398,-0.211322129,0,72,-0.624761993,0,1
1250,2402.168326,-0.990170658,0,74,-0.454027862,0,1
1251,29946.40223,-0.424045145,1,73,-0.539394928,1,0
1252,120106.6849,1.429048194,1,65,-1.222331453,1,0
1253,154108.8026,2.127904674,1,88,0.741111057,1,1
1254,21911.52337,-0.589188599,1,73,-0.539394928,1,1
1255,2815.095382,-0.981683636,0,93,1.167946386,1,1
1256,34772.67176,-0.324849272,1,98,1.594781714,1,0
1257,22164.36197,-0.583991925,1,89,0.826478123,1,0
1258,26461.676,-0.495667846,1,98,1.594781714,1,1
1259,12905.97946,-0.774282444,1,72,-0.624761993,0,1
1260,1441.958322,-1.009906164,1,98,1.594781714,1,1
1261,70978.38968,0.419298513,0,76,-0.283293731,1,0
1262,4046.415268,-0.956375921,1,82,0.228908663,1,1
1263,31735.81043,-0.387266861,1,75,-0.368660796,0,0
1264,41399.54047,-0.188645104,0,64,-1.307698519,0,0
1265,140334.0131,1.844786988,0,83,0.314275729,1,1
1266,29838.17852,-0.426269502,1,90,0.911845189,1,1
1267,67421.44292,0.346191441,1,68,-0.966230256,0,0
1268,10285.51029,-0.828141791,1,86,0.570376926,1,1
1269,8011.640701,-0.874877365,1,69,-0.88086319,1,1
1270,2118.10933,-0.996009015,0,81,0.143541598,0,1
1271,24805.21637,-0.529713594,1,66,-1.136964387,1,1
1272,40419.94882,-0.208778967,1,60,-1.649166781,1,0
1273,17100.62459,-0.688068551,0,90,0.911845189,0,1
1274,63181.78418,0.259052369,1,90,0.911845189,1,0
1275,20187.54089,-0.624622166,1,95,1.338680517,1,1
1276,162019.6726,2.290499334,0,65,-1.222331453,1,1
1277,76498.11189,0.532747142,1,84,0.399642795,0,0
1278,37272.70602,-0.273465262,1,77,-0.197926665,1,0
1279,3758.600028,-0.962291481,0,87,0.655743992,1,1
1280,18507.84326,-0.659145533,1,81,0.143541598,0,1
1281,14108.96543,-0.749557086,1,93,1.167946386,0,0
1282,29216.67544,-0.439043455,0,64,-1.307698519,0,1
1283,59154.67739,0.176281945,0,74,-0.454027862,0,1
1284,13160.38843,-0.769053495,0,63,-1.393065584,0,1
1285,44234.18715,-0.130383698,1,63,-1.393065584,1,0
1286,29301.07098,-0.437308846,1,95,1.338680517,0,1
1287,4546.257867,-0.946102495,0,70,-0.795496125,0,1
1288,20161.40847,-0.625159274,0,91,0.997212255,1,1
1289,39356.19715,-0.230642598,0,99,1.68014878,0,1
1290,48965.41717,-0.033141203,1,76,-0.283293731,1,0
1291,29180.10165,-0.439795167,1,86,0.570376926,0,0
1292,162693.505,2.304348828,0,90,0.911845189,0,1
1293,47234.47794,-0.068717755,0,64,-1.307698519,0,0
1294,5557.403449,-0.925320094,0,63,-1.393065584,0,0
1295,17716.41511,-0.67541201,1,97,1.509414649,0,1
1296,29747.77226,-0.42812765,1,60,-1.649166781,0,0
1297,64511.33089,0.28637897,0,99,1.68014878,1,1
1298,27430.05829,-0.475764372,1,92,1.08257932,1,1
1299,9460.87786,-0.845090727,0,92,1.08257932,1,0
1300,96281.10835,0.939353442,0,93,1.167946386,1,0
1301,25050.19864,-0.524678395,1,60,-1.649166781,1,0
1302,23518.2819,-0.556164373,1,73,-0.539394928,1,0
1303,41018.61999,-0.196474286,0,62,-1.47843265,0,0
1304,65849.57549,0.313884343,1,60,-1.649166781,1,0
1305,NA,NA,0,NA,NA,0,1
1306,18731.70068,-0.654544519,1,100,1.765515846,1,1
1307,1866.179914,-1.001187001,0,77,-0.197926665,1,1
1308,30386.46042,-0.415000487,1,91,0.997212255,0,1
1309,51301.66937,0.014876541,1,77,-0.197926665,1,1
1310,15488.2032,-0.721209168,1,75,-0.368660796,1,1
1311,12489.89126,-0.782834439,1,85,0.48500986,0,1
1312,35162.19638,-0.316843247,1,80,0.058174532,0,0
1313,27419.57732,-0.475979791,1,70,-0.795496125,1,1
1314,2305.735718,-0.992152669,1,84,0.399642795,1,1
1315,10069.05049,-0.832590759,1,94,1.253313452,1,1
1316,9816.789245,-0.837775566,1,80,0.058174532,1,0
1317,12477.15568,-0.783096197,0,84,0.399642795,1,1
1318,65574.11072,0.308222627,1,88,0.741111057,0,0
1319,6452.580961,-0.906921223,0,90,0.911845189,1,0
1320,45366.29305,-0.107115161,1,97,1.509414649,1,0
1321,4630.812525,-0.944364616,0,70,-0.795496125,1,1
1322,76465.66536,0.532080258,0,79,-0.027192534,1,0
1323,8243.621899,-0.870109381,1,79,-0.027192534,1,1
1324,17137.18332,-0.687317148,1,70,-0.795496125,1,0
1325,5326.412548,-0.930067725,0,99,1.68014878,0,1
1326,11922.99353,-0.794486071,0,91,0.997212255,0,1
1327,58020.50477,0.15297093,0,63,-1.393065584,1,0
1328,27770.15988,-0.468774155,1,77,-0.197926665,1,1
1329,77182.90397,0.546821895,0,80,0.058174532,0,0
1330,7146.926573,-0.892650114,0,92,1.08257932,1,1
1331,21185.19691,-0.60411702,1,89,0.826478123,1,1
1332,183878.6031,2.739772975,1,68,-0.966230256,1,1
1333,50951.53705,0.007680159,1,64,-1.307698519,1,0
1334,23970.6232,-0.546867256,1,89,0.826478123,1,0
1335,20232.03229,-0.62370772,0,63,-1.393065584,1,1
1336,64767.93573,0.291653052,1,77,-0.197926665,0,0
1337,197.0953113,-1.035492235,1,69,-0.88086319,0,0
1338,25077.65068,-0.524114164,1,64,-1.307698519,1,0
1339,21065.07244,-0.606585977,1,98,1.594781714,0,1
1340,108649.4313,1.193563568,0,94,1.253313452,1,1
1341,22196.21312,-0.583337279,1,86,0.570376926,1,0
1342,50110.51418,-0.009605655,1,63,-1.393065584,1,0
1343,57691.60511,0.146210949,1,86,0.570376926,1,0
1344,36954.76507,-0.280000005,1,85,0.48500986,0,0
1345,28831.90315,-0.446951803,0,70,-0.795496125,0,1
1346,71968.67995,0.439652268,1,92,1.08257932,1,0
1347,42630.25601,-0.163349811,0,92,1.08257932,0,0
1348,87653.7499,0.762032565,1,95,1.338680517,0,0
1349,39975.35223,-0.217916904,1,98,1.594781714,1,0
1350,58277.21269,0.15824713,0,75,-0.368660796,0,1
1351,3261.251398,-0.972513647,1,74,-0.454027862,1,1
1352,42465.07836,-0.166744761,0,90,0.911845189,1,1
1353,24720.84558,-0.531447694,1,94,1.253313452,1,1
1354,33738.22724,-0.346110544,1,99,1.68014878,1,0
1355,19239.16414,-0.644114459,0,75,-0.368660796,1,1
1356,133252.7897,1.699244322,1,84,0.399642795,1,0
1357,25816.68484,-0.508924557,0,95,1.338680517,0,1
1358,75583.58148,0.513950504,1,84,0.399642795,0,0
1359,13735.73635,-0.757228183,1,78,-0.112559599,1,0
1360,28960.24601,-0.444313931,0,93,1.167946386,0,1
1361,35600.69911,-0.307830559,0,75,-0.368660796,0,1
1362,5477.997113,-0.926952158,0,68,-0.966230256,0,1
1363,91095.36437,0.832769176,1,90,0.911845189,1,0
1364,82766.87694,0.66159109,1,65,-1.222331453,1,0
1365,9582.295758,-0.842595186,1,73,-0.539394928,1,1
1366,93007.90834,0.872078308,1,68,-0.966230256,0,0
1367,43420.5349,-0.147106955,0,96,1.424047583,0,1
1368,99278.71115,1.000964139,1,85,0.48500986,0,0
1369,15608.91604,-0.718728118,1,81,0.143541598,1,1
1370,44820.93775,-0.118324024,0,66,-1.136964387,1,1
1371,6191.698834,-0.912283217,0,85,0.48500986,0,1
1372,23164.47392,-0.563436302,1,67,-1.051597322,1,0
1373,29814.3795,-0.42675865,0,78,-0.112559599,1,1
1374,9432.712814,-0.845669612,1,93,1.167946386,1,1
1375,5032.167343,-0.936115441,1,82,0.228908663,1,1
1376,61156.42534,0.217424516,1,76,-0.283293731,1,0
1377,14370.99508,-0.744171506,1,69,-0.88086319,1,0
1378,83689.91473,0.680562583,0,66,-1.136964387,1,0
1379,7202.451536,-0.891508891,0,93,1.167946386,0,1
1380,8666.655514,-0.861414635,1,83,0.314275729,1,0
1381,105689.5637,1.132728456,1,68,-0.966230256,1,0
1382,40254.83021,-0.212172703,0,70,-0.795496125,0,1
1383,20758.32286,-0.6128907,0,73,-0.539394928,0,1
1384,3500.557481,-0.967595112,1,85,0.48500986,1,1
1385,11062.21459,-0.812177937,1,82,0.228908663,1,1
1386,62960.44448,0.254503102,1,83,0.314275729,1,0
1387,52312.23798,0.035647083,1,99,1.68014878,1,1
1388,47518.88015,-0.062872344,0,71,-0.710129059,1,0
1389,273.4959632,-1.033921947,1,59,-1.734533847,0,1
1390,52701.02965,0.043638044,1,85,0.48500986,1,0
1391,46061.06421,-0.092835305,1,63,-1.393065584,1,1
1392,29123.35836,-0.440961431,0,75,-0.368660796,1,1
1393,6295.943264,-0.910140648,0,81,0.143541598,1,1
1394,21269.2362,-0.602389734,1,82,0.228908663,1,1
1395,54736.50014,0.085473725,1,84,0.399642795,0,0
1396,3459.215867,-0.96844482,0,82,0.228908663,1,1
1397,3607.071657,-0.965405892,0,86,0.570376926,0,1
1398,58324.4326,0.159217657,1,80,0.058174532,1,0
1399,61235.07147,0.219040955,0,93,1.167946386,1,0
1400,263771.9555,4.381846787,0,66,-1.136964387,1,1
1401,321900.8318,5.57658831,0,94,1.253313452,1,1
1402,56307.43946,0.117761747,0,82,0.228908663,1,0
1403,129393.1852,1.619916626,0,89,0.826478123,1,0
1404,42023.40841,-0.175822546,0,83,0.314275729,0,1
1405,1211.129921,-1.014650455,1,75,-0.368660796,1,1
1406,21386.61416,-0.599977227,0,68,-0.966230256,1,1
1407,48887.27193,-0.034747347,0,96,1.424047583,1,1
1408,7722.475933,-0.880820662,1,83,0.314275729,0,1
1409,377199.8709,6.713167277,0,76,-0.283293731,1,1
1410,18920.57031,-0.650662621,1,60,-1.649166781,1,0
1411,105940.4987,1.137886004,1,66,-1.136964387,1,0
1412,40223.11917,-0.21282447,1,77,-0.197926665,0,0
1413,33031.55911,-0.360634921,1,61,-1.563799716,0,0
1414,92576.87293,0.863219098,1,65,-1.222331453,1,0
1415,142333.857,1.885890423,1,64,-1.307698519,1,0
1416,41468.68442,-0.187223966,0,92,1.08257932,0,1
1417,25872.30525,-0.507781372,0,75,-0.368660796,1,0
1418,47781.80542,-0.057468357,0,69,-0.88086319,1,0
1419,141950.9575,1.878020566,0,97,1.509414649,1,1
1420,55952.19617,0.110460317,0,79,-0.027192534,0,0
1421,13902.02802,-0.753810337,1,77,-0.197926665,1,1
1422,5043.896497,-0.935874368,1,63,-1.393065584,1,1
1423,33679.72719,-0.347312914,1,91,0.997212255,1,0
